lda_1,income
0.515569682069458,0
-1.4888495011079825,0
1.9798049234588335,0
-1.9926688160446424,0
0.9010572059603297,0
-1.4255995849340009,0
0.866177285847606,1
1.00225641025516,1
-1.983940950842353,0
-1.8048826380702006,0
-1.1256656527293454,0
1.759165091843719,0
-2.2276603020755688,0
0.5512762616150036,1
0.9957162606155275,0
-2.4559914093039,0
0.13233178478571095,1
0.9472698099251646,0
-2.1931115810238873,0
-0.4447894525842534,0
-0.5291337305794577,0
-0.11072672869600875,0
-0.6744239727934513,0
-0.2631868114037128,0
1.1210509850898431,0
-1.2309383861567622,0
-0.9076831489269946,0
-1.264629908944829,0
-1.2105329624242152,0
-0.9383308034783131,0
-0.1726995650294986,0
-1.722789913079545,0
0.18490165737214714,0
1.4339306027763103,1
-0.33345263778148626,1
0.8663983834968513,0
2.0193112988197712,1
-0.2248932673392163,0
-1.0645975164136203,0
-0.4320995097142951,0
1.4239106545086562,0
-1.9693046259806763,0
-1.1778798771231218,0
-0.6467498642884133,1
-3.505812296171011,0
0.23376172853032995,0
0.3738621686438126,0
-1.854270203208664,0
-1.9053104091242459,0
-2.0659480106662853,0
1.287762073341085,1
-1.8852238421336838,0
-1.0456582296969115,0
-0.9051243580690311,0
-0.21429401379875546,0
-3.004947021799701,0
-0.6845628754389617,0
0.41973826250805113,0
1.4642832794560123,1
-1.6148849119953237,1
0.5240786086104845,0
-1.0342396200328354,0
-2.133365645593806,0
-1.4186996480637084,0
-0.4803860340076607,0
-0.9203026364708269,0
0.3674350556135504,1
-3.92144889200556,0
-2.1205606565144755,0
-1.936217689134174,0
-2.1376970560068056,0
-1.2200044213216787,0
0.13800811862527862,0
-1.163224523711698,0
-0.5748608938703736,1
-0.9440914355594778,1
-0.8383572858835038,0
-0.8656353934946797,0
-1.3907307246973648,0
-0.9311445056016003,0
-1.1073962154239652,0
-1.5686791657074384,0
0.24652440694014843,1
-1.580216872262775,0
2.363552899149947,1
-0.998153617190862,0
-0.10592118840639919,0
-0.9335454503936796,0
-2.1795104995697474,0
1.822386279920364,1
0.03545374899763121,1
-1.774379076607231,0
-1.6589699735760068,1
1.4172277958429231,1
-1.096146136434176,0
-1.2269999830429799,0
-1.2243091203268062,0
-1.0849122836949374,0
0.20400697497945236,1
-2.694087441203444,0
-1.6315344995817618,0
-1.9465619754096344,0
-1.6784269308018174,0
-1.3217903306586831,0
-0.03908801314631766,1
-1.1656806750518929,0
-1.035843290209837,0
-1.2784037321097195,0
0.6122140011636643,0
-1.9306834233192673,0
0.9073821094033914,0
-0.7511522246413354,0
-0.012709218708127301,0
-1.313761430801693,1
1.6179797876961208,1
1.4438957181907264,0
1.749204716611418,1
-1.3476939529416767,0
2.4396531857972925,0
-1.2623466948182422,0
-0.02295821597877379,1
-2.0678581374080265,0
-1.316272809660735,0
-1.122928412622206,0
-2.477674377646851,0
-1.2222999915511181,0
1.3961159354359776,1
-1.7897710963661835,0
-2.011370632041589,0
0.47931725189466545,1
1.5558866049220879,1
-1.8247948214102734,0
-2.144232289761322,0
-0.47498709082946383,0
-0.11753002775497734,1
1.911330340709399,1
-0.8374627168740673,0
-1.1575342642385125,0
-2.30559360939081,0
-1.8058186401464753,0
-0.16063936605981932,1
-1.4835990530642071,0
1.3100008649978543,1
-0.7084643300132409,0
-0.6942801551428407,0
1.5059645174816716,1
-1.7907116666310485,0
-0.06947502168735054,0
-1.0543050532200842,0
-1.343662300381969,0
1.2414114775431337,1
-0.3781382954015537,1
-1.510663340547064,0
-1.610553814200212,0
-1.4577431396858576,0
0.8352685995718526,1
-1.9768332631267345,0
-1.4791099874327411,0
-0.3625929377075888,0
-0.6944396115975552,0
-2.0500904505099786,0
-1.8223494509666796,0
0.8957046371122401,0
-1.3485675324907502,0
0.7534957217082004,1
-1.1054679571643897,0
-1.9941845396059559,0
-2.2972810532737915,0
0.511229198019378,1
-0.2638172699000948,1
-2.1838554451916234,0
-1.6254426830955535,0
0.38188082475303814,1
0.8709155914962459,1
-0.6061587278821785,0
-0.025760389442804454,0
-1.4182653309118498,0
1.1847971372310684,1
-2.011934812520817,0
-2.4313560725138648,0
-1.531218026129281,0
-0.8032876563025273,0
-1.727706190806906,0
-0.5838615696412912,0
-1.8605771405516542,0
-1.5587418959195605,0
-0.42996000810863444,0
1.4229890617169432,0
-1.6455215563274295,0
-1.9151399987346818,0
2.179668572653898,1
0.033101723644488934,0
-1.298054127066106,0
-1.9262602779697058,0
-0.29939718015597283,0
-1.9079768805823896,0
-1.4496693512015364,0
0.9586473730570186,1
-0.4091125810712076,0
-1.845885572882236,0
-1.9043737473976787,0
-1.6542489592315361,0
-0.03984425475979464,0
-1.6713891624023702,0
1.6249239965442994,1
-1.9224312684633929,0
1.8023863157400248,1
-1.3489327607652726,0
-1.8263812160774369,0
-1.6174472549127605,0
-1.5429522376785152,0
-0.05639450368062704,0
1.6368291136039632,1
2.850014341991451,0
-1.7988291965579155,0
-1.7301886493162333,0
0.6434977357468644,0
-0.13515846320115998,1
-1.2646296922284004,0
-0.6216448335432123,0
-0.36296585065543807,0
-0.1451205294269235,0
1.1359933950299785,0
1.4956725331825917,1
0.7739798249557206,0
-1.4127779055659668,0
-1.8851719250478012,0
-1.6373234480185994,0
-1.4920854493080098,0
-2.386601661734277,0
-2.368647705775415,0
-1.7388096964784427,0
0.1823027350858032,0
-0.17707481090997845,0
0.1755893783641388,1
-0.45167483657028196,0
-1.5245125753854936,0
-1.234107924686648,0
-0.9723677760729902,0
-1.2473272102988746,0
0.69370146810895,0
0.16474153574715142,0
0.43699421410722444,1
-1.6926403587605179,0
-2.1558878159821644,0
-0.6338385492035234,0
-0.27334007531946614,0
-0.263358182281099,0
-0.23934105389103824,0
1.706801946073006,0
-0.6417814977764777,0
-1.5271351883797286,0
-1.699150875123919,1
0.2899940692842461,0
-0.8565756529848236,0
0.08404887846900866,0
-0.4827420295210627,0
-1.7207459987755866,0
-1.914837309957735,0
-1.5416200642629192,0
-1.8042537234854836,0
-0.5127278162510938,0
0.7098637617703226,1
0.1189069776455084,0
0.6852118651266675,0
0.8144374930147118,0
-1.8866722017397077,0
-2.05204976688357,0
0.42400679934345736,1
-0.7090096750183581,0
0.48648118464443635,1
-1.9483212305867361,0
-0.6003301859539001,0
1.9045543441270991,1
-1.6844540464840811,0
2.5601824673423312,1
1.114499551550681,0
0.22045840329592034,1
-1.1303745251573458,0
-1.546751666129954,0
2.0952297402844087,0
-2.3607941541645356,0
-1.5713141916157656,1
-1.3052367223806627,0
-1.7131401085353257,0
1.863550039965916,1
0.10446341421297634,0
-2.1174548745477595,0
-2.513729224299092,0
-1.4945778771552158,0
-1.5820976950020853,0
-0.7030244087442059,0
0.5692011939092789,0
1.6006217485542302,1
-1.8158816244120772,1
-1.5786794144690108,0
-0.6446347637609905,0
-0.46720211046728144,0
1.3413346340929626,1
-0.06145011557785168,0
-1.7251950953414883,0
-1.3275929276958798,0
-2.6944092239419866,0
0.7665774185385724,1
-1.8835088175508636,0
0.5326603523193081,1
-1.9767977418423115,0
-1.1842170091141304,0
0.2157852008950112,0
1.8983315985884146,1
-1.9565090873390607,0
-1.2823886659441177,0
0.789702957774225,0
-0.7150816303373765,0
-2.091297846909653,0
1.5850989962271882,0
-1.102223990713617,0
-1.5486094466000204,0
-2.135605879939996,0
-1.3487487785327092,1
-0.9435942979664909,0
-1.5451736670326643,0
-3.8437109093396953,0
-1.2271617382282831,0
0.2847657356504123,0
0.8565224365518719,1
-0.40642989314292266,0
-4.200074278418873,0
0.6152425380496085,0
1.5909658733831105,1
-1.0558899682777563,0
-0.7066137028109223,0
1.1833037928764727,0
0.28487342842841346,1
0.582801538033967,0
-1.5093886198993813,0
1.2362711686931442,1
1.7127319424600411,1
-1.7703545706501578,0
-0.4156400692200979,0
-2.096560091415425,0
-1.8189193357935793,0
-3.1545841139978053,0
-1.7038627470114123,0
-0.6791464347064627,0
1.3986602655859652,1
-2.1303936426798287,0
-1.6475172375750466,0
-1.4441081755883394,0
-1.8565069780200694,0
-1.7544030148585414,0
-1.2292031599396167,1
-0.6237753439786677,0
0.951735789017205,0
0.3760120542240706,1
0.09573516162876552,0
-0.8468960142698596,0
-2.4463501877371017,0
-1.9911319166847026,0
-0.9299363788880641,0
-1.121136392568303,0
1.152581330979436,1
-1.787588656176724,0
-0.6130421700577466,0
0.6172471032574063,1
-1.03918763763383,0
-1.718079892751348,0
-1.9733898614553038,0
-1.6790616766944813,0
-1.6499781243409124,0
0.9620181116464315,1
1.7675631255482278,1
-0.25649388045118693,1
-1.4815903538107382,0
-1.7141346496672902,0
1.5823213089448522,1
-2.2931327619915267,0
-0.36762707531329664,1
-1.4870702751619933,0
-2.4245710547470534,0
-1.630362309578782,0
0.9968943083995262,0
0.03596953230649913,1
-1.9207257392769093,0
0.6816227958949166,1
0.3662852513490713,0
-1.1212794290130295,0
-1.9901370382777976,0
0.9359867424191138,1
-1.4630307431360339,0
-0.2995773926560169,0
-0.6552407406379076,0
1.2250073772454635,0
1.3033253427569294,1
0.12165220807805383,1
-1.716084821410532,0
-0.37381338909278106,1
2.2618960671429225,1
0.18241612439402388,0
1.123988486902841,0
-1.687933061352743,0
-1.1456411446703267,0
-2.015124119056082,0
-1.4118277927790208,0
-2.007586816656703,0
-1.0695850132414177,0
-0.7794105992845721,0
1.0523670861359635,0
1.134095210990346,1
1.8769372402771847,0
-1.7177560991983443,0
-1.493554675153975,0
-0.4340123625749489,0
-1.7070244784043007,0
1.5783283653750844,1
1.5370469159187716,1
1.6662355408988998,1
-1.3805095903898332,0
1.3729012105823495,0
0.8606607219697553,0
-1.9669937425153898,0
-1.8070057983991583,0
-1.5945006718061054,0
-1.7356594332381277,0
0.11242119730081757,0
-2.4021936357205638,0
2.136051117188174,1
1.422921739037228,1
1.9727823256938424,1
-0.5390400093456655,0
-1.1392029352907294,0
1.0867546375342025,0
-2.0171905744909266,0
-0.8542860729021231,1
-1.6249996925814287,0
-0.7989392637307458,0
-1.2968883482010547,0
-0.44835678664824163,1
-0.35921088880218954,1
-1.9691256259684111,0
-1.2128364586826974,0
-0.26758331660053436,0
0.83237628658211,1
-0.5449596197931068,0
0.40058478424302113,1
0.7732665363783855,1
1.08594456640227,0
-2.1422404476322514,0
-1.6197384096327505,0
0.7584365528240081,1
-1.4164226264118895,0
-0.8399459260432448,0
-2.2271848813271355,0
-1.7504764385440825,0
-1.3875021099980795,0
1.912818913247539,0
0.39560881650713625,1
-1.3819617179327923,0
-1.1032631349059119,0
-2.01483036206894,0
0.859347508737564,1
-1.7047025551255008,0
-1.5376460424799574,0
-1.755106357559342,0
0.9235720110829082,1
-1.984925888145665,0
-1.981642982028008,0
-1.4823200079964929,0
-2.056111254955252,0
0.6857922484319556,1
-0.6048452586911568,0
-1.4624344814275372,0
1.8198319413162136,0
-2.1538202859404505,0
-0.43810077578037143,0
-1.6539414903003058,0
-1.9802404456624527,0
-0.6909272379015112,0
1.2469249873235628,1
-1.4604357228289102,0
-1.8386650141046414,0
-1.1870997525014397,0
1.776269438233209,1
-1.8701817450618334,0
0.13299069266315663,0
1.2837146344795909,1
0.053411448820104734,0
-0.6905969319364866,0
-2.6179662245769144,0
-1.7997140975670303,0
-1.8366669133644964,0
-1.8670272475745646,0
-1.1782397935570255,0
-0.7927207674819339,0
-2.0574044813454013,0
0.555205258412469,0
-0.5548500452501809,0
-0.19504647236734463,0
-0.12423295902066761,0
-2.080836389208706,0
-1.7594293628443691,0
-1.0900433371564602,0
-1.5192732288991977,0
-0.41415683852758767,1
1.391098147644744,1
0.27529700223635056,0
-0.010836560052886524,0
-1.3139344438610236,1
-1.6011757758262208,0
-1.9936291006756504,0
-2.1769591341133876,0
-2.4393394013450895,0
-0.8429928785245432,1
0.9870085202350771,0
0.349450187825605,1
-0.5162040758075725,1
0.33750164052877946,0
-1.6145743466265132,0
0.8146043509019326,1
-1.8757037037341373,0
1.6787803019125056,1
-0.30352520851970866,0
-0.5632323621440778,0
0.201397641157967,0
-1.9777023425699418,0
-0.3221762362799809,0
-1.309230750745817,0
0.43252090979418134,1
-0.9013765434636929,0
-0.29832948917849533,1
-1.7390728807647071,0
-1.97247407703868,0
-1.4825972965988596,0
-0.3895496618355618,0
-0.06177866529396836,0
0.5195943903493576,0
-2.0062423012850417,0
0.4104703571809767,1
-1.1748631992327634,0
0.7820634281290983,0
0.418980118233836,0
-1.2066699148223994,1
0.4261781060833627,0
-2.066572575499687,0
-0.33524561581836526,1
-1.7165304352021922,0
-1.8539840124240292,0
-0.5497256856231717,1
0.4279318311098743,0
-2.0408193829766312,0
0.22704908496120704,0
1.1467774483237263,1
1.3859801056980703,0
-1.9241655420899333,0
-1.2609041978982578,0
-0.9022351543616539,0
1.005283843508301,1
-1.0569404887282559,0
-1.7248155721790863,0
1.1498407299473494,0
-2.321613686966206,0
-2.248187079611749,0
-1.0310418807511499,0
-1.1337547131198178,0
-0.3777193098002494,0
-1.057745613834222,0
-1.9068672041765595,0
0.7662636721092382,0
-0.4266961295969125,1
1.5778695363470374,1
-1.0265869842159852,0
0.7390443790925629,1
-1.031218063953999,0
0.048281228212494975,0
-1.9801283334329307,0
-3.271389934340092,0
-1.484093567019638,0
1.5104005535462586,0
-2.001794535353831,0
-1.2223566310523053,0
-3.20684626884561,0
1.7485895241998803,1
-2.2110787491934767,0
-1.549139907251086,0
0.2267303734985064,0
0.9556240571213147,1
0.17628247643176637,1
-0.14162774228083902,1
-1.5267525255195995,0
-0.8999013094773181,1
-1.7984560680122263,0
-0.1223857547298361,0
-1.0208114202208245,0
1.031430340144865,1
0.0023216944732147027,1
-1.7821860442723285,0
-1.8444529080238765,0
-1.501575465438274,0
-1.9703825316015906,0
1.7275950414541383,1
-2.4666704453538593,0
0.2955189982894865,0
0.625938250583205,0
-2.4931241585211668,0
-1.2960399330332968,0
0.03428842749529783,0
-1.1189675209595895,1
1.372960717820291,0
-2.7830903905989484,0
1.0417299133992548,1
0.5144741714640264,0
-1.7497420603644895,0
-0.8429539049175223,0
-1.6951038221638446,0
-2.4375337536598316,0
-0.8985761396396738,0
-1.5476082229364152,0
-1.6897105186027104,0
-0.6895996327875944,1
1.592044244563822,1
-1.3062938407898486,0
0.3309981409400853,0
-1.105232594643631,0
-2.1640562655308133,0
-3.9904882893042055,0
-0.22240343275811914,0
-0.7797037342055487,0
-1.7134831728401643,0
-0.24045250680050279,0
1.3536552592148385,1
0.5953460914843703,0
-1.2917244923075675,1
-1.4131980943267846,0
1.448168165701301,1
-1.034362612904701,0
1.5403662520300885,0
-1.3168855111330622,0
-1.6056543115135744,0
-0.7918557027820026,0
-0.7592104847907474,0
-0.01468162192066605,1
-1.5764474666613364,0
-1.8468936430012346,0
-1.3704259412914372,0
0.5135013144384948,0
0.6472564991563068,1
-2.040117533499707,0
1.207655580476723,1
-1.8825085814440794,0
1.462096267506436,1
0.6964075950290282,0
-1.5557486934073261,0
-0.6818365587873004,0
-1.8943644419873076,0
-0.05106906868594413,0
-0.7805857068287129,1
-1.21297122198422,0
0.7318008733281804,0
-1.7891197890539563,0
-1.7365440132669911,0
-1.568099546589697,0
-1.3006669638907813,0
-0.26674064767473205,1
0.6926561679349682,0
-0.3268997738530201,1
-1.5369679084567216,0
0.8452927208615071,0
0.38658692277208473,0
-2.092727597314342,0
0.9572154345055617,1
-2.1680389015029613,0
-1.709974159596559,0
-0.6770701700901062,0
1.7619721612129795,1
-1.509106547367435,0
0.4974431961396006,0
-1.0600261789357852,0
1.095494912716338,1
-1.306080410345671,0
0.7758300080813011,1
-0.9268427882145225,0
-1.783137085955977,0
-1.6226744223961451,1
1.1389707062022947,1
-1.2770279089668537,0
0.09869119096975187,0
-0.12753671624899665,0
-1.6614571200226282,0
-1.9887163914170345,0
1.5854630962492529,1
-0.9930663761683536,0
1.2888213496025815,1
-1.3122464561518725,0
-1.4685671659375747,0
-0.11362844418420481,0
-1.6427656417710903,0
-0.8381032573927111,0
-0.6503955916360586,0
0.7982418756115381,1
-1.6662049654811848,0
-1.7964985667460112,0
-1.3208347823504014,0
-2.2010121555159623,0
0.09986765116579409,0
-1.9199027925075018,0
-0.3632951486888381,1
-4.694398492793967,0
1.619466496789126,0
-0.6247148863982188,0
-1.1259381829912516,0
-1.7849821573621338,0
-1.6014841122892394,0
-1.087701799928076,0
0.3423561774879629,1
-2.178868835555206,0
0.07006148050030259,0
-0.07923539389799256,1
0.5142614685473719,0
-1.131182042629535,0
-0.6994294803336487,0
-2.9619025501889493,0
-0.1188381542376229,0
-0.3489152413187949,0
-0.8454604210584924,1
-1.6341727896469924,0
0.4284871095538907,0
-0.4953764621229595,0
1.2095730048956588,0
-1.5535589732959827,0
0.14922636679514512,0
-1.9039968588093577,0
1.1654449668535793,1
-1.0362178827277586,0
1.225650791932882,1
-1.2815445040817903,0
-0.5395777738561511,0
-2.3444421007794745,0
-1.3326502022625022,0
-1.7250301725892034,0
-0.8588541452832927,1
-1.7241593233600836,0
1.1769105895679646,1
-1.7480058284234414,0
-1.7176069956100355,0
-0.17876148706673253,1
-0.2953156057538533,1
1.0340227821680796,1
0.2771785511702729,1
0.7939696875053824,1
0.7170101773373257,1
0.4971883745512995,1
-2.070472711956377,0
1.8208887999903967,1
-1.4834783408598486,0
-1.431999577497278,0
-1.1846238078527365,0
-0.993496663099403,1
-2.3674130955497703,0
-1.8204822250198758,0
0.9938942106409999,0
0.32743095561485713,0
-2.0397334949539303,0
0.14316210269785146,0
-1.176026156876978,0
-0.5363322732507378,1
-1.7179307085971867,0
-1.7283411199897984,0
-2.245449649023302,0
0.5967657018490147,0
-1.9515319722292812,0
0.6310342382490008,0
-1.678600651696182,0
0.027025007835267706,0
-0.22214436221050352,0
-0.9046170403384042,0
0.19192662825210594,0
1.3914384644268536,0
0.04824904581630285,1
-1.020240475314694,1
-1.6362197601449182,0
-0.28757042289447754,1
-1.5934646192118076,0
-1.854018141653847,0
-1.43326042128406,0
-1.8061217511352552,0
-0.3344559783420903,1
-0.9961017014272406,0
0.4658648253138273,0
-2.098841862479796,0
0.41922973329878044,1
-0.44406607898866346,0
-2.224577558268897,0
-1.9415083707660683,0
1.1760095978553475,0
0.9134681310749884,0
1.1721277967631594,0
-1.7845152426913622,0
1.4237494458482098,0
0.8230857366385851,0
-1.7606920089404392,0
-1.7737326158144686,0
-0.7964708178412645,0
-0.007304719528160364,0
0.042189062699985125,1
-1.0861277519114023,0
1.0100431638417928,1
1.3123465936898473,1
-2.7036744768180823,0
-0.9066160038947114,0
0.40591388385321103,1
-0.8106539056184753,0
-0.3648182315848534,1
-1.9067284190968525,0
2.0822902368906977,1
-1.9790694514977452,0
-1.4682942817616476,0
-0.31326868030719,1
-0.8044951545013709,0
-0.8445870680384802,0
0.12400443493513602,1
0.16529293721347663,0
0.5626794684111928,0
-1.6851146976520583,0
1.6942234239805654,1
-1.903098435402644,0
-1.5257152663249567,0
1.1753949372627908,1
-1.734234640306584,0
1.834546462055259,1
-0.2681958993386955,0
-0.0784376430889992,0
-1.9821854282563556,0
-1.9961127134881826,0
-0.12148146306393404,0
-2.3952766968310293,0
-1.367452921190737,0
-1.5583997673809828,0
-1.645711023461454,0
-1.206971742993545,0
-2.5545259113662926,0
-2.9654241793803133,0
-1.9477348087406356,0
1.2263233097159083,1
1.773313927946049,1
-0.022989039621136742,0
-2.6253277561533612,0
1.2702676258630956,0
-1.6916169043024452,0
-1.7838214411002764,0
0.8704134742124037,0
-1.0915673644029154,0
0.7362377753379482,0
-2.0034420501325325,0
0.3120536393053127,1
-1.802415044256537,0
